TIC_ID,ASASSN-V,RAJ2000,DEJ2000,Vmag,Amp,Per,Type,Prob,HJD,Gaia,pmRA,pmDE,Vt,Dist,WISEA,Jmag,J-K,W1-W2,APASS,B-V,E(B-V),Ref,URL,2M,angDist,Match_Score,Match_Mag_Band,Match_Mag_Diff
372913430,J075807.83-604640.3,119.53261,-60.77787,10.12,3.67,NON PERIODIC,VAR,0.569,2458076.75882,,,,,,J075807.67-604633.0,9.921,0.176,0.004,,,0.219,II,https://asas-sn.osu.edu/variables/56640,2M,9.797446,-1,V,1.8239999999999998
372913432,J075807.83-604640.3,119.53261,-60.77787,10.12,3.67,NON PERIODIC,VAR,0.569,2458076.75882,,,,,,J075807.67-604633.0,9.921,0.176,0.004,,,0.219,II,https://asas-sn.osu.edu/variables/56640,2M,40.372315,-1,V,1.9580000000000002
373092348,J091208.69-532001.7,138.0362,-53.33381,12.87,0.12,NON PERIODIC,ROT:,0.536,2458181.62129,5311535962794188800,-6.069,7.259,70.08693,1562.73,J091208.64-532003.6,12.208,0.124,-0.062,39990475,0.309,0.89,II,https://asas-sn.osu.edu/variables/336601,2M,49.515332,-1,V,1.722999999999999
373136570,J043502.73+083930.7,68.76137,8.65853,11.85,0.06,11.7954132,ROT,0.999,2457972.09051,3293276713781741056,90.951,-0.741,25.63371,59.46,J043502.61+083930.4,8.828,0.855,0.017,23609970,1.403,0.157,II,https://asas-sn.osu.edu/variables/115123,2M,74.572938,-1,V,3.569000000000001
373283314,J001034.25+733701.9,2.64272,73.6172,13.56,0.22,0.4658817,EW,1.0,2457579.10648,537926992920099264,-1.717,-1.539,13.22057,1209.64,J001034.56+733700.5,12.99,0.339,-0.008,4690944,0.786,0.384,VI,https://asas-sn.osu.edu/variables/AP4690944,2M,30.5837,-1,V,2.7330000000000005
373778750,J052624.50-692703.2,81.60207,-69.45089,12.43,0.43,NON PERIODIC,VAR,0.432,2457146.46587,4658069878581255168,1.632,-0.575,16.05736,1957.79,J052623.53-692701.2,14.016,0.34,-0.082,,,0.304,II,https://asas-sn.osu.edu/variables/18866,2M,24.453929,-1,V,2.3019999999999996
374447935,J160701.93-362433.9,241.75804,-36.40942,12.77,1.06,7.7542827,EA,1.0,2458220.79797,5998736670060022784,-0.706,0.337,5.6949,1535.79,J160701.92-362433.9,10.907,0.538,0.016,52684355,0.733,0.55,V,https://asas-sn.osu.edu/variables/AP52684355,2M,72.871033,-1,V,4.07
374704025,J020428.77+594547.8,31.11986,59.76327,13.11,0.26,1.8335912,EA,1.0,2458026.91825,507175370680084480,1.464,0.469,17.98969,2468.82,J020428.76+594547.7,11.786,0.26,-0.031,4325056,0.539,1.055,VI,https://asas-sn.osu.edu/variables/AP4325056,2M,44.390909,-1,V,2.069000000000001
374858999,J055335.20-604144.3,88.39665,-60.69563,16.76,0.91,123.0,SR,0.996,2457023.65215,4758738624833491968,1.422,0.297,47.06417,6835.03,J055335.09-604144.8,12.095,1.179,0.012,,,0.053,II,https://asas-sn.osu.edu/variables/59917,2M,111.606686,-1,V,7.563000000000002
375052613,J100455.72-601638.0,151.23218,-60.27722,14.78,0.29,1.9970527,VAR,0.419,2458214.60076,5256503275516797952,-5.101,3.854,153.44764,5063.62,J100456.03-601637.2,7.507,1.523,-0.015,39192687,2.01,0.627,V,https://asas-sn.osu.edu/variables/AP39192687,2M,103.47174,-1,V,1.7029999999999994
375471732,J100940.51-434944.2,152.41878,-43.82874,13.23,0.79,NON PERIODIC,L,0.994,2457714.84407,5415142118820251648,-4.495,1.289,155.74702,7026.7,J100940.50-434944.2,9.963,1.222,-0.134,42111975,1.209,0.176,I,https://asas-sn.osu.edu/variables/474465,2M,58.893055,-1,V,1.705
375879013,J100942.03-612415.8,152.42489,-61.40418,11.75,0.53,0.91962,EB,1.0,2458143.64083,5253301566389174272,-15.037,4.46,60.62266,815.43,J100942.01-612415.7,10.659,0.263,-0.024,39009994,0.435,0.373,I,https://asas-sn.osu.edu/variables/507038,2M,38.125017,-1,V,2.1769999999999996
376067182,J193742.93+235038.8,294.42889,23.8441,14.93,0.29,35.0011972,SR,0.999,2457863.1316,2021034622488355584,-1.094,-5.863,105.33165,3725.88,J193742.93+235038.8,8.292,1.539,-0.124,,,2.927,VI,https://asas-sn.osu.edu/variables/J193742.93+235038.8,2M,69.564494,-1,V,4.2010000000000005
376593757,J054632.08+723354.9,86.63368,72.56526,10.82,0.18,NON PERIODIC,ROT:,0.411,2457481.76649,498638040844451136,-0.647,20.805,43.4745,440.63,J054631.78+723355.1,10.353,0.293,-0.016,4215157,0.502,0.159,II,https://asas-sn.osu.edu/variables/135538,2M,31.016515,-1,V,2.0229999999999997
376915487,J101406.25-623158.3,153.52604,-62.53287,13.67,0.16,2.5399935,EA,0.992,2457874.69375,5252988308650717184,-3.553,2.328,97.99171,4866.89,J101405.87-623157.7,12.679,0.488,-0.038,38995612,0.714,0.382,V,https://asas-sn.osu.edu/variables/AP38995612,2M,47.958931,-1,V,2.9770000000000003
377174003,J101511.98-622645.3,153.79991,-62.44593,11.28,0.13,25.953267,SR,0.999,2458186.70669,5252987002980575232,-5.819,3.482,88.5491,2754.85,J101512.03-622645.5,7.359,1.238,-0.028,38995526,1.73,0.371,V,https://asas-sn.osu.edu/variables/AP38995526,2M,103.437798,-1,V,3.6470000000000002
377192675,J190339.71+572727.1,285.91546,57.45753,8.63,0.68,NON PERIODIC,VAR,0.36,2456864.89765,2153474650639369728,4.233,5.158,9.08675,287.3,J190339.55+572725.9,8.201,0.0,-0.033,,,0.065,II,https://asas-sn.osu.edu/variables/60750,2M,119.731671,-1,V,2.8979999999999997
377506471,J224800.34+650433.0,342.0014,65.07584,14.38,0.27,496.5554517,SR,0.931,2457995.82254,2211503781978910464,0.057,1.016,17.62083,3653.19,J224800.32+650432.9,10.946,1.182,-0.088,,,1.488,VI,https://asas-sn.osu.edu/variables/J224800.34+650433.0,2M,67.892607,-1,V,7.536170000000001
378504873,J102118.90-651022.6,155.32876,-65.17295,15.71,0.47,255.2572588,SR,1.0,2457826.63136,5251496060881980416,-3.366,2.393,114.40175,5844.0,J102118.91-651022.6,7.986,1.521,0.11,,,0.361,VI,https://asas-sn.osu.edu/variables/J102118.90-651022.6,2M,82.03229,-1,V,8.385000000000002
379339467,J120418.74-630953.6,181.0781,-63.16488,11.47,0.76,NON PERIODIC,VAR,0.566,2457787.72015,6054349903822814208,-19.377,-0.707,18.45363,200.78,J120419.20-630956.6,4.9,-0.039,0.142,,,4.432,II,https://asas-sn.osu.edu/variables/324276,2M,4.368009,-1,V,6.750000000000001
379783522,J120616.59-654259.2,181.56914,-65.71645,13.04,0.34,137.5475515,SR,0.997,2457763.72272,6052895696619582464,-5.905,0.64,229.53592,8152.98,J120616.60-654259.1,9.558,1.372,-0.078,,,0.94,VI,https://asas-sn.osu.edu/variables/J120616.59-654259.2,2M,46.907571,-1,V,7.089999999999999
379806358,J170737.51-705248.1,256.90629,-70.88002,13.38,0.57,0.4307845,EB,1.0,2457137.70466,5804949605393190912,-6.333,-7.925,46.81001,973.48,J170737.54-705248.0,12.298,0.343,-0.003,47758212,0.588,0.098,V,https://asas-sn.osu.edu/variables/AP47758212,2M,38.591957,-1,V,3.3360000000000003
380353415,J120643.05-643724.2,181.67938,-64.6234,13.86,0.41,0.998,CWB,0.394,2458160.70758,6053245032071861248,-3.22,-0.446,33.37757,2166.18,,,,,,,1.782,II,https://asas-sn.osu.edu/variables/341368,2M,72.249774,-1,V,9.719999999999999
381634966,J121104.38-615656.6,182.76826,-61.94905,17.03,0.78,NON PERIODIC,ROT:,0.57,2457828.75295,6057573637528505344,-6.122,1.008,67.06472,2280.42,J121104.34-615656.7,14.499,0.83,-0.408,,,1.827,II,https://asas-sn.osu.edu/variables/300311,2M,61.076495,-1,V,8.501000000000001
381925941,J050500.67-542426.7,76.25281,-54.40741,7.09,0.85,NON PERIODIC,L,0.995,2456845.92408,4770773947830053888,-0.703,6.853,8.62995,264.29,J050500.62-542426.3,3.091,1.127,,,,0.022,II,https://asas-sn.osu.edu/variables/66748,2M,108.259202,-1,V,5.416
381949122,J050531.33-572821.6,76.38053,-57.47267,7.24,2.52,595.4177336,VAR,0.652,2458043.72487,,,,,,J050530.62-572820.4,3.701,0.33,0.297,,,0.025,II,https://asas-sn.osu.edu/variables/149283,2M,5.413405,-1,V,2.5300000000000002
382312052,J191203.49-672227.6,288.01456,-67.37434,14.25,0.57,0.7969482,EA,1.0,2457935.57371,6434028998469165056,6.26,-37.017,88.91661,499.67,J191203.49-672227.5,12.37,0.604,-0.037,57576103,0.877,0.065,V,https://asas-sn.osu.edu/variables/AP57576103,2M,65.859308,-1,V,3.9060000000000006
382407397,J121318.25-644633.1,183.32606,-64.77586,15.13,0.19,73.8053846,SR,0.993,2457775.82726,6053080959977960448,-6.61,0.246,275.34634,8782.11,J121318.26-644633.0,9.884,1.475,-0.136,,,1.235,VI,https://asas-sn.osu.edu/variables/J121318.25-644633.1,2M,77.65637,-1,V,3.4560000000000013
382529583,J075117.87-604430.8,117.82446,-60.74188,14.58,0.37,0.2898657,EW,0.773,2457002.71345,5290907028682317824,-3.10622,17.095,52.06469,632.18,J075117.86-604431.1,12.926,0.597,-0.03,39582189,1.048,0.173,III,https://asas-sn.osu.edu/variables/AP39582189,2M,37.294873,-1,V,4.197000000000001
382631678,J075515.06-604854.5,118.81276,-60.81514,14.79,0.26,0.3324702,EW,0.883,2457364.77567,5290730419628717056,0.67414,-4.5454,30.97153,1421.96,J075515.17-604854.4,14.193,0.485,0.021,39580349,0.762,0.222,III,https://asas-sn.osu.edu/variables/AP39580349,2M,35.330725,-1,V,3.212999999999999
382969776,J085517.35-550628.5,133.82231,-55.10792,15.4,0.27,0.3865225,EW,1.0,2457461.72605,5317109936974864384,-2.012,1.461,20.55158,1743.73,J085517.32-550629.5,13.962,0.415,-0.108,40098571,0.7,0.299,V,https://asas-sn.osu.edu/variables/AP40098571,2M,90.154091,-1,V,1.1780000000000008
382986366,J121510.21-623233.1,183.79253,-62.54253,11.05,0.56,0.9962214,RRAB,0.321,2457722.85188,6054496512506331136,-14.121,1.76,104.03049,1542.3,,,,,53742390,0.709,9.244,II,https://asas-sn.osu.edu/variables/291746,2M,15.762254,-1,V,1.0850000000000009
383594341,J135108.53-851824.3,207.78555,-85.30675,13.92,0.23,0.8483213,EB,1.0,2457784.73605,5769321060664069120,-6.913,-5.566,78.9027,1875.57,J135108.51-851824.1,12.762,0.325,0.025,47198656,0.526,0.184,V,https://asas-sn.osu.edu/variables/AP47198656,2M,38.334404,-1,V,3.2520000000000007
383819890,J144742.22-460544.1,221.92558,-46.09563,14.24,0.49,0.5149797,RRAB,0.876,2457608.55333,5906357081787650048,-23.908,-3.003,369.00636,3230.82,J144742.19-460544.1,13.184,0.387,-0.028,50569109,0.585,0.163,I,https://asas-sn.osu.edu/variables/522768,2M,117.789845,-1,V,3.3283000000000005
384853219,J090842.86-543304.9,137.17859,-54.55137,13.99,0.09,18.4357352,SR,0.989,2457436.58341,5311086571771424768,-2.616,3.487,214.64059,10387.88,J090842.86-543304.9,10.345,1.275,-0.144,,,0.49,VI,https://asas-sn.osu.edu/variables/J090842.86-543304.9,2M,91.296478,-1,V,5.300000000000001
385861326,J072450.94-121054.1,111.21223,-12.1817,14.91,0.36,120.0,SR,1.0,2457647.86958,3034435248357910528,-0.379,0.241,6.93232,3256.29,J072450.90-121053.1,7.78,1.523,0.189,19921114,2.141,0.602,II,https://asas-sn.osu.edu/variables/423337,2M,107.865164,-1,V,3.886000000000001
387807515,J210003.16+684734.8,315.01315,68.793,12.47,0.15,20.54792,SR,0.994,2458008.81096,2270343665701493504,-4.0,-7.365,85.42433,2150.31,J210003.14+684734.7,7.651,1.337,-0.05,16060556,1.99,0.421,VI,https://asas-sn.osu.edu/variables/AP16060556,2M,113.536746,-1,V,3.290000000000001
389305559,J123313.92-241027.0,188.30801,-24.17417,13.05,0.11,1.3360885,EB,0.999,2457846.58622,3501016894546460672,-16.431,-4.803,111.99664,1380.25,J123313.92-241026.9,12.276,0.209,-0.041,26142380,0.348,0.091,V,https://asas-sn.osu.edu/variables/AP26142380,2M,44.305921,-1,V,1.7360000000000007
389305560,J123313.92-241027.0,188.30801,-24.17417,13.05,0.11,1.3360885,EB,0.999,2457846.58622,3501016894546460672,-16.431,-4.803,111.99664,1380.25,J123313.92-241026.9,12.276,0.209,-0.041,26142380,0.348,0.091,V,https://asas-sn.osu.edu/variables/AP26142380,2M,46.238016,-1,V,1.7460000000000004
389440520,J054336.05-700501.7,85.90021,-70.0838,15.35,0.37,385.8889333,SR,0.999,2457266.8109,4657194770348256256,1.90246,0.63035,50.34052,5299.15,J054335.70-700505.6,11.803,1.751,0.002,36254843,1.279,0.501,III,https://asas-sn.osu.edu/variables/AP36254843,2M,47.437043,-1,V,5.671999999999999
389469408,J013011.88+644351.6,22.54948,64.73101,13.9,0.36,1.2644841,EA,0.988,2457391.82228,513160119849208832,0.949,0.397,7.4133,1520.36,J013011.67+644353.8,11.87,0.51,0.036,4404652,1.161,1.261,VI,https://asas-sn.osu.edu/variables/AP4404652,2M,18.832476,-1,V,2.92
389754103,J232540.57-425355.1,351.41906,-42.89864,8.55,0.98,NON PERIODIC,VAR,0.308,2456804.84404,,,,,,J232540.58-425359.6,7.373,0.257,-0.11,58060919,0.428,0.014,II,https://asas-sn.osu.edu/variables/172830,2M,61.700157,-1,V,3.4529999999999994
389830140,J071702.37-103456.0,109.25989,-10.58221,10.18,0.5,NON PERIODIC,VAR,0.294,2457441.60436,3047036240026260992,-1.607,1.42,8.78125,863.88,J071702.34-103455.3,10.427,0.076,-0.045,20182619,0.126,0.882,II,https://asas-sn.osu.edu/variables/399013,2M,47.436972,-1,V,1.6370000000000005
389830172,J071702.37-103456.0,109.25989,-10.58221,10.18,0.5,NON PERIODIC,VAR,0.294,2457441.60436,3047036240026260992,-1.607,1.42,8.78125,863.88,J071702.34-103455.3,10.427,0.076,-0.045,20182619,0.126,0.882,II,https://asas-sn.osu.edu/variables/399013,2M,5.592885,-1,V,1.7467000000000006
389926045,J104015.76-655314.5,160.06567,-65.88735,13.94,0.23,0.6505398,EB,0.996,2458167.55774,5239263792159036416,-15.026,39.962,17.78497,87.88,J104015.53-655311.1,12.936,0.4,-0.037,38613697,0.866,0.442,V,https://asas-sn.osu.edu/variables/AP38613697,2M,13.379089,-1,V,1.936
390320354,J121508.49-584455.6,183.78539,-58.74879,4.08,5.31,NON PERIODIC,L,0.47,2457896.65718,6071060144084203520,-37.292,-9.971,15.91136,86.96,J121508.66-584456.2,3.328,-0.204,-0.61,54162103,,0.794,II,https://asas-sn.osu.edu/variables/344749,2M,1.807851,-1,V,1.29
390442076,J104243.76-642256.0,160.68234,-64.38223,13.08,0.73,NON PERIODIC,L,0.993,2458201.78961,5239829520959590400,-3.278,1.601,134.17935,7759.67,J104243.77-642256.0,9.857,1.346,-0.177,,,0.672,VI,https://asas-sn.osu.edu/variables/J104243.76-642256.0,2M,98.454763,-1,V,10.34
390549095,J104221.68-602837.7,160.59032,-60.47715,12.42,0.2,1.8694315,EB,1.0,2457829.61727,5254233849177245696,-10.616,4.673,111.18778,2022.36,J104221.30-602841.3,13.422,-0.068,-0.174,39051875,0.131,0.728,V,https://asas-sn.osu.edu/variables/AP39051875,2M,26.48346,-1,V,2.609
391050772,J104420.77-600349.7,161.08653,-60.0638,13.55,0.14,NON PERIODIC,YSO,0.646,2458310.50257,5254269892546290688,-6.024,3.754,71.95151,2138.59,J104420.88-600350.1,14.421,0.359,0.333,,,6.285,II,https://asas-sn.osu.edu/variables/313341,2M,77.847293,-1,V,4.579000000000001
391550834,J091539.55-515523.9,138.91481,-51.92331,13.6,0.07,NON PERIODIC,VAR,0.561,2457466.76461,,,,,,J091539.10-515527.4,12.096,0.433,-0.038,40000528,0.774,2.123,II,https://asas-sn.osu.edu/variables/330359,2M,99.602352,-1,V,3.365
391744540,J053033.22-663322.3,82.63842,-66.55618,14.24,0.16,548.844724,SR,0.993,2457065.57518,4660315119968831488,1.55483,0.58677,82.98258,10534.44,J053032.93-663322.3,10.968,1.121,-0.179,36284223,1.815,0.104,III,https://asas-sn.osu.edu/variables/AP36284223,2M,72.277466,-1,V,5.209
391745863,J053042.76-670614.3,82.67817,-67.10397,13.61,0.23,84.6662144,EA,0.788,2457851.53807,4660205924700666880,1.81306,1.3244,22.55813,2119.62,,,,,36282541,-0.141,0.16,III,https://asas-sn.osu.edu/variables/AP36282541,2M,44.861677,-1,V,2.2700000000000014
391947332,J071157.86-743432.6,107.99107,-74.57571,14.26,0.4,0.3627187,EW,0.871,2457056.65584,5262548081179766784,-4.08585,4.931,25.99063,856.25,J071157.84-743432.5,12.663,0.481,-0.011,39309497,0.807,0.21,III,https://asas-sn.osu.edu/variables/AP39309497,2M,56.268814,-1,V,1.109
393672471,J132130.82+023735.8,200.37842,2.62661,10.98,0.49,NON PERIODIC,VAR,0.299,2456344.90039,3712487340304856576,-28.324,17.361,88.08736,559.4,J132130.74+023737.3,10.017,0.272,0.01,26902405,0.442,0.026,II,https://asas-sn.osu.edu/variables/114877,2M,103.471532,-1,V,1.116999999999999
394099697,J131407.66-764234.1,198.53193,-76.70948,14.75,0.28,0.7651532,EA,0.813,2457466.75049,5789015482882267136,-6.173,-0.236,205.75876,7026.95,J131407.30-764234.2,13.319,0.714,-0.071,47444080,0.972,0.346,V,https://asas-sn.osu.edu/variables/AP47444080,2M,40.123437,-1,V,3.0199999999999996
394657952,J103450.14-775828.6,158.70891,-77.97462,13.01,0.37,1.7447905,EA,0.998,2457769.8128,5200940829769397248,-13.428,8.614,60.37919,798.46,J103450.21-775828.9,11.404,0.405,-0.555,38026296,0.801,0.522,V,https://asas-sn.osu.edu/variables/AP38026296,2M,27.468906,-1,V,1.9309999999999992
395429348,J143602.58-604528.0,219.01075,-60.75777,13.13,0.11,NON PERIODIC,ROT:,0.596,2457760.86562,5878488653934764032,-3.705,-2.704,55.85778,2569.19,,,,,49749872,0.566,11.577,II,https://asas-sn.osu.edu/variables/405717,2M,73.363787,-1,V,1.971
396298498,J000911.44+590855.0,2.29768,59.14861,9.96,0.74,NON PERIODIC,VAR,0.423,2458019.05227,,,,,,J000911.41+590857.4,,,-0.698,3286078,,0.962,II,https://asas-sn.osu.edu/variables/211750,2M,7.128849,-1,V,7.686400000000001
396903513,J175035.95-533739.1,267.6498,-53.62753,12.54,0.12,469.0898176,SR,0.999,2457908.60943,5921021951259264000,0.067,-7.887,232.72037,6224.85,J175036.09-533738.9,9.044,1.199,-0.128,50918614,1.584,0.135,V,https://asas-sn.osu.edu/variables/AP50918614,2M,86.532521,-1,V,6.859999999999999
399421408,J105547.12-681248.1,163.94674,-68.21338,14.18,0.92,NON PERIODIC,L,0.999,2457890.52252,5237995088882304000,-4.086,3.257,174.2002,7033.34,J105547.09-681247.9,7.92,1.338,0.14,38581923,,0.219,I,https://asas-sn.osu.edu/variables/481348,2M,48.761119,-1,V,2.09
400621146,J062349.91+314059.0,95.95794,31.68306,12.26,0.14,1.6512074,EA,0.86,2457445.87702,3438744331224092160,2.677,-4.639,51.7261,2037.47,J062350.04+314059.9,10.239,0.682,-0.066,25619747,0.965,0.285,VI,https://asas-sn.osu.edu/variables/AP25619747,2M,10.340169,-1,V,2.0280000000000005
401701823,J211019.50-822527.6,317.58127,-82.42434,10.13,0.28,NON PERIODIC,VAR,0.261,2457303.50779,6348068457851865088,17.646,-36.957,78.89229,406.41,J211019.45-822527.0,9.34,0.203,-0.008,57108007,0.373,0.18,II,https://asas-sn.osu.edu/variables/197480,2M,92.745847,-1,V,1.5099999999999998
401789773,J090424.36-505927.1,136.1015,-50.99085,14.57,0.16,4.928762,ROT,0.99,2458174.56903,5324213778518727680,-13.838,7.354,28.84383,388.32,J090424.28-505928.3,12.672,0.608,-0.076,40221106,1.006,2.162,V,https://asas-sn.osu.edu/variables/AP40221106,2M,49.744393,-1,V,5.059000000000001
402227264,J144242.00-741837.2,220.675,-74.31034,8.82,0.56,NON PERIODIC,VAR,0.437,2458334.6323,5793290899490805760,112.895,-12.525,29.15768,54.16,J144242.85-741841.6,7.268,0.416,0.018,47524487,,0.164,II,https://asas-sn.osu.edu/variables/185947,2M,10.614657,-1,V,8.5902
402546736,J144229.77-645837.6,220.62403,-64.9771,4.7,4.41,NON PERIODIC,GCAS,0.29,2457933.64807,,,,,,J144229.85-645834.1,,,-0.772,,,0.571,II,https://asas-sn.osu.edu/variables/425366,2M,8.189084,-1,V,1.52
402847318,J010935.36+800202.0,17.39735,80.03388,11.87,0.09,26.9697829,SR,1.0,2458427.9644,565643000996095936,-0.873,1.814,45.84753,4804.68,J010935.41+800201.9,8.205,1.214,-0.132,4962814,1.96,0.284,VI,https://asas-sn.osu.edu/variables/AP4962814,2M,100.363057,-1,V,5.62121
402918060,J150208.56-721418.3,225.53565,-72.23841,15.01,0.42,2.5622707,EA,1.0,2457980.58515,5795384743286073344,-6.116,-7.995,112.5219,2358.3,J150208.90-721419.3,13.748,0.389,-0.02,47562222,0.745,0.149,V,https://asas-sn.osu.edu/variables/AP47562222,2M,29.824335,-1,V,1.1300000000000008
402918064,J150208.56-721418.3,225.53565,-72.23841,15.01,0.42,2.5622707,EA,1.0,2457980.58515,5795384743286073344,-6.116,-7.995,112.5219,2358.3,J150208.90-721419.3,13.748,0.389,-0.02,47562222,0.745,0.149,V,https://asas-sn.osu.edu/variables/AP47562222,2M,50.250874,-1,V,3.574
403136932,J221503.64-541702.4,333.76515,-54.28399,13.4,0.6,0.3028558,EW,1.0,2457169.8472,6509390487505617920,-2.608,-10.212,25.03879,501.19,J221503.47-541701.6,12.139,0.468,-0.022,57989296,0.737,0.021,II,https://asas-sn.osu.edu/variables/103952,2M,20.922229,-1,V,2.828000000000001
403153647,J222721.36-580000.8,336.83898,-58.00023,8.23,1.36,NON PERIODIC,VAR,0.447,2457952.83621,6504607268327714816,-17.002,6.741,11.29631,130.3,J222721.16-580001.9,6.514,0.137,0.015,,,0.022,II,https://asas-sn.osu.edu/variables/206460,2M,1.924835,-1,V,1.3600000000000003
403189670,J222653.40-543813.0,336.72252,-54.63694,12.32,0.13,0.274635,EW,0.982,2458370.61933,6508432812876633088,31.587,17.875,118.26281,687.44,J222653.09-543812.6,10.879,0.49,-0.033,57985903,0.693,0.018,II,https://asas-sn.osu.edu/variables/116470,2M,47.260282,-1,V,3.1500000000000004
403786081,J191559.52+275534.9,288.99801,27.92637,11.13,0.76,NON PERIODIC,GCAS:,0.768,2457924.94845,2036471357742521600,4.047,0.622,8.68395,447.44,J191559.48+275534.7,5.47,0.921,0.324,,,0.271,II,https://asas-sn.osu.edu/variables/184566,2M,0.502107,-1,V,4.880660000000001
404966400,J054143.76-693738.3,85.43188,-69.62732,14.06,0.19,505.3763714,GCAS:,0.805,2458339.92794,4657598054926285824,1.778,0.538,137.67642,15636.01,J054143.75-693738.2,13.137,1.996,0.936,36257691,0.221,1.005,I,https://asas-sn.osu.edu/variables/447623,2M,108.2162,-1,V,1.1260000000000012
405391996,J083510.25-134655.7,128.79269,-13.78215,13.9,0.1,5.2288977,ROT,0.989,2457444.77427,5746689095571018752,-5.903,-0.401,42.62152,1519.77,J083510.24-134655.5,11.714,0.693,0.006,46979907,1.016,0.075,V,https://asas-sn.osu.edu/variables/AP46979907,2M,90.241723,-1,V,2.684000000000001
405567821,J124743.39-594116.9,191.9308,-59.68804,2.59,1.46,229.3736148,VAR,0.596,2457576.64545,,,,,,J124742.40-594121.4,,,-0.444,,,0.929,II,https://asas-sn.osu.edu/variables/285023,2M,2.644717,-1,B,2.723
406333777,J131103.40-570848.4,197.76418,-57.14678,13.89,0.17,36.9964984,SR,0.998,2457534.71542,6063367990765657088,-7.654,-2.855,70.20976,1813.19,J131103.36-570849.1,8.407,1.336,-0.212,54036134,1.631,0.468,V,https://asas-sn.osu.edu/variables/AP54036134,2M,75.493723,-1,V,1.2170000000000005
406506263,J131217.24-595510.5,198.07184,-59.91959,5.61,1.78,NON PERIODIC,VAR,0.275,2457832.64608,6061917807969843200,-29.258,-19.774,17.1969,102.74,J131217.57-595513.7,4.773,0.062,0.157,,,1.111,II,https://asas-sn.osu.edu/variables/363062,2M,4.379555,-1,V,1.0300000000000002
408101275,J214456.04+654550.3,326.23349,65.76397,14.59,0.17,282.6040816,SR,0.995,2457998.92341,2217942590792000512,-0.307,0.98,49.1158,10089.95,J214455.98+654549.9,11.971,1.197,-0.021,,,0.503,II,https://asas-sn.osu.edu/variables/239571,2M,100.008738,-1,V,1.6449999999999996
408512382,J125831.53-214134.7,194.63137,-21.69297,16.88,0.89,0.6217224,RRAB,0.993,2457148.686,3505334745427748864,-2.795,-0.266,50.06068,3761.65,J125831.56-214135.0,16.249,0.386,-0.367,,,0.111,II,https://asas-sn.osu.edu/variables/602634,2M,105.023984,-1,V,5.9769999999999985
408651394,J044023.04+312646.3,70.09599,31.4462,13.25,0.07,313.5940494,ROT:,0.835,2458125.9496,159647993138153856,45.449,-160.66,43.05575,54.4,J044023.02+312644.5,10.023,0.819,0.159,,,0.963,II,https://asas-sn.osu.edu/variables/213627,2M,0.655109,-1,V,1.2400000000000002
409011538,J061052.04-153656.7,92.71682,-15.61574,15.03,0.3,0.3081377,EW,0.995,2457355.78192,2993068635918919168,,,,,J061052.06-153656.6,13.345,0.579,-0.024,19410105,0.93,0.231,V,https://asas-sn.osu.edu/variables/AP19410105,2M,60.400976,-1,V,4.780999999999999
409264661,J071848.47-125444.8,109.70196,-12.91244,14.22,0.45,2.2943714,EA,1.0,2458233.52907,3033060141566731776,0.177,0.666,8.88335,2719.6,J071848.46-125444.7,13.041,0.31,0.007,19883463,0.564,0.836,II,https://asas-sn.osu.edu/variables/418479,2M,101.257269,-1,V,1.045
409283119,J164538.41-290721.1,251.41003,-29.12254,13.49,0.1,13.2475471,ROT,0.999,2458001.57283,6031405535675996160,-5.234,5.315,45.26393,1280.16,J164538.40-290721.0,11.486,0.661,-0.001,53330145,1.04,0.409,V,https://asas-sn.osu.edu/variables/AP53330145,2M,76.030847,-1,V,3.5459999999999994
409319605,J071928.27-162344.7,109.8678,-16.39574,6.76,1.8,NON PERIODIC,VAR,0.458,2457873.47968,3030977013710528512,165.96,-138.51,43.82158,42.77,J071928.31-162344.1,5.033,0.313,0.261,,,1.241,II,https://asas-sn.osu.edu/variables/426940,2M,2.220234,-1,V,1.0619999999999994
410062743,J104759.82-153155.2,161.99924,-15.532,16.69,0.65,0.6151627,RRAB,0.993,2457560.53665,3557665176718110720,-0.28,-2.498,40.29491,3381.96,J104759.81-153155.2,15.737,0.623,-0.107,26381905,0.512,0.06,II,https://asas-sn.osu.edu/variables/166944,2M,65.239291,-1,V,3.4780000000000015
410126347,J085336.64-215631.7,133.40265,-21.94213,14.69,0.44,2.8255441,EA,1.0,2457287.89046,5655728560189368320,-5.498,5.46,71.77525,1954.24,J085336.64-215632.4,13.588,0.29,-0.015,45783763,0.635,0.198,V,https://asas-sn.osu.edu/variables/AP45783763,2M,41.428543,-1,V,4.424999999999999
410214984,J233939.35-691143.3,354.91397,-69.19537,8.63,0.69,NON PERIODIC,VAR,0.401,2456921.66378,6387058411482257408,79.464,-67.44,21.7677,44.06,J233939.64-691145.2,7.122,0.446,0.117,57301464,0.666,0.037,II,https://asas-sn.osu.edu/variables/105359,2M,3.862344,-1,V,1.0780999999999992
410352592,J100205.61-213416.9,150.52339,-21.57137,14.95,0.4,0.6497194,RRAB,0.952,2457148.62068,5667106169073768448,-3.305,-3.296,142.22454,6428.37,J100205.70-213416.2,13.896,0.283,-0.06,45865873,0.405,0.065,II,https://asas-sn.osu.edu/variables/125076,2M,48.413057,-1,V,5.495999999999999
