MAIN_ID,TIC_ID,OTYPES,V__vartyp,V__LoVmax,V__Vmax,V__R_Vmax,V__magtyp,V__UpVmin,V__Vmin,V__R_Vmin,V__UpPeriod,V__period,V__R_period,V__epoch,V__R_epoch,V__D_rt,V__R_D_rt,V__bibcode,RA,DEC,PLX_VALUE,PMRA,PMDEC,FLUX_B,FLUX_V,FLUX_R,FLUX_G,FLUX_J,IDS,angDist,Match_Method,Match_Score,Match_Mag,Match_PM,Match_Plx,Match_Aliases,Match_Mag_Band,Match_Mag_Diff,Match_PMRA_DiffPct,Match_PMDEC_DiffPct,Match_Plx_DiffPct,Match_Aliases_NumMatch
,24615996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 7154-515-1,25156751,*|IR,,,,,,,,,,,,,,,,,143.24046423433,-30.47954621746,1.3846,-10.985,12.106,12.01,11.31,,11.237457,10.317,GSC 07154-00515|2MASS J09325771-3028463|TIC 25156716|TYC 7154-515-1|Gaia DR2 5632296966672438784|Gaia EDR3 5632296966672438784|Gaia DR1 5632296966672438784,117.336279,co,-3,F,F,T,F,Vmag,1.0860000000000003,2.3651020789078383,32.97456510425318,22.02775149795017,0
V* V683 Mon,25188036,EB*|V*|*|IR|UV,,,,,,,,,,,,,,,,,98.04693480678,-7.3063005917,2.9945,-5.054,-1.063,8.22,8.21,,8.22197,8.201,BD-07  1455|GSC 04810-00338|HD  46282|2MASS J06321126-0718225|PPM 189278|SAO 133380|TD1  7375|TIC 25188030|TYC 4810-338-1|V* V683 Mon|YZ  97  2015|Gaia DR2 3006897090581965952|Gaia EDR3 3006897090581965952|Gaia DR1 3006897086283522944,69.999732,co,-5,F,F,F,F,Vmag,11.11,53.84179810581497,98.274829552186,76.06869710458805,0
TYC 5369-1008-1,25337383,*|IR,,,,,,,,,,,,,,,,,98.46006777973,-11.00827406072,0.9448,4.221,0.715,11.23,10.65,,10.672856,9.738,2MASS J06335041-1100297|TIC 25337451|TYC 5369-1008-1|Gaia DR2 3001782884045691648|Gaia EDR3 3001782884047195008|Gaia DR1 3001782879746010752,139.902844,co,-5,F,F,F,F,Vmag,6.499999999999998,104.14123972293623,1186.086878316395,95.05254834604932,0
,25354620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
CD-33  6212,25517076,*|IR,,,,,,,,,,,,,,,,,144.27757932499,-33.69335390374,1.7887,-10.865,10.655,10.96,9.78,,9.427095,7.772,CD-33  6212|CPC 17  4603|CPD-33  2658|GSC 07171-00400|2MASS J09370661-3341360|PPM 286681|SAO 200558|TIC 25451479|TYC 7171-400-1|Gaia DR2 5437809233918014336|Gaia EDR3 5437809233918014336|Gaia DR1 5437809233918014336,103.207596,co,-5,F,F,F,F,Vmag,6.1800000000000015,87.08986712009573,11.707187722700086,86.89453053449097,0
PPM 703985,26049273,*,,,,,,,,,,,,,,,,,119.722079,-0.865306,,-4.0,-1.0,9.5,,,,,PPM 703985,80.011698,co,-4,F,F,-,F,Bmag,3.699,48.23413699835644,219.45975520306965,,0
TYC 3650-2238-1,26568753,*|IR,,,,,,,,,,,,,,,,,354.79821763479,52.09720609657,1.2394,1.611,-3.576,12.2,11.86,,11.588791,10.627,2MASS J23391157+5205499|TIC 26568734|TYC 3650-2238-1|Gaia DR2 1992983817419589632|Gaia EDR3 1992983817419589632|Gaia DR1 1992983813121932032,71.996111,co,-3,F,F,T,F,Vmag,1.540000000000001,73.53841200906035,130.09948992475128,8.101374697848229,0
TYC 8156-108-1,29049712,*,,,,,,,,,,,,,,,,,132.51985662663,-46.94761080488,1.9112,-14.427,-3.198,11.99,11.48,,11.336394,,TYC 8156-108-1|Gaia DR2 5329609288238899328|Gaia EDR3 5329609288238899328|Gaia DR1 5329609283925487232,140.440179,co,-1,T,F,F,F,Vmag,0.1219999999999998,202.29882889848568,202.9417918567184,34.89839564643519,0
UCAC4 291-192909,29088468,*|IR,,,,,,,,,,,,,,,,,278.3012795736575,-31.8247773871669,0.8206,-0.275,1.279,,,12.106,12.016,10.752,GALAH 170907002101288|2MASS J18331231-3149292|UCAC4 291-192909|WISEA J183312.30-314929.3|WISE J183312.30-314929.2|Gaia DR2 4046608273839382912,42.863052,co,-1,T,F,F,F,Tmag,0.9479000000000006,100.65509413107122,101.22574153049976,92.0059229817537,0
UPM J0418-6900,29779122,PM*|PM*|*|*|IR,,,,,,,,,,,,,,,,,64.6802232439,-69.0093740724,13.7261,-224.914,-181.333,14.336,13.029,12.584,12.396121,10.362,2MASS J04184330-6900335|TIC 29779125|UCAC4 105-003694|UPM J0418-6900|WISEA J041842.79-690035.6|WISE J041842.80-690035.6|Gaia DR2 4668016507380733824|Gaia EDR3 4668016507380733824,52.496989,co,-4,F,F,-,F,Vmag,1.958,11018.0493393268,1583.4906818070258,,0
HD  76268,29804019,*|IR|UV,,,,,,,,,,,,,,,,,133.34295565226,-44.3331177405,5.2073,-1.508,-8.491,7.51,7.42,,7.40475,7.128,CD-43  4735|CEL   3040|CPC  0  6708|CPD-43  3104|GC 12301|GEN# +1.00076268|Glazar Vel  63|GSC 07688-01521|HD  76268|HIC  43643|HIP  43643|2MASS J08532230-4419591|PPM 313740|SAO 220618|SKY# 17122|TD1 13268|TIC 29697290|TYC 7688-1521-1|UBV M  14888|uvby98 100076268|Gaia DR2 5331637887178572928|Gaia EDR3 5331637887178572928|Gaia DR1 5331637882879348608,145.48724,co,-3,F,F,T,F,Vmag,5.587,91.6166333110963,12.321009810836008,5.977072511027695,0
BD-11   305,29854488,*|IR,,,,,,,,,,,,,,,,,24.09525748691,-10.86776578036,5.256,13.755,-39.607,11.864,11.257,,11.084552,10.102,BD-11   305|2MASS J01362286-1052041|PPM 210409|RAVE J013622.9-105204|TIC 29854489|TYC 5277-1717-1|Gaia DR2 2463840120001374080|Gaia EDR3 2463840120001374080|Gaia DR1 2463840115706474240,99.954673,co,-5,F,F,F,F,Vmag,2.131,87.66356648938556,207.81605800840904,30.39904020594256,0
,29860529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
CRTS J014038.1-143406,29939638,EB*|*,EA,,15.34,,V,,15.59,,,0.394237,,,,,,2014ApJS..213....9D,25.15919600638,-14.56845840824,4.0323,9.077,-6.178,,15.46,,15.478405,,CRTS J014038.1-143406|Gaia DR2 2453521443893654528|Gaia EDR3 2453521443893654528,104.025549,co,-3,F,F,T,F,Vmag,2.9510000000000005,432.9692912923492,87.31669462139985,21.581096849474918,0
UCAC3 147-6548,29959760,PM*|*|IR,,,,,,,,,,,,,,,,,42.26117338812,-16.55801959964,5.6344,59.66,84.574,13.46,12.62,12.49,12.363511,11.001,DENIS J024902.6-163328|DENIS J024902.7-163328|2MASS J02490267-1633288|PPMX J024902.6-163328|RAVE J024902.7-163329|SDSS J024902.69-163328.5|TIC 29959761|UCAC3 147-6548|UCAC4 368-003080|WISEA J024902.74-163328.2|WISE J024902.71-163327.9|Gaia DR2 5156648751892607488|Gaia EDR3 5156648751892607488,9.981201,co,-1,F,T,T,F,Vmag,2.7600000000000016,0.8129586727701898,0.3857612553264761,8.05026646288025,0
UCAC2  18668336,30287190,*|IR,,,,,,,,,,,,,,,,,207.61830756217,-31.20312076351,0.4529,-4.047,-9.232,12.704,11.507,11.2,11.134544,9.368,DENIS J135028.4-311211|2MASS J13502839-3112113|PPMX J135028.3-311211|RAVE J135028.4-311211|RAVE J135028.4-311212|TIC 30287168|UCAC2  18668336|UCAC3 118-165088|UCAC4 294-073676|USNO-B1.0 0587-00310261|WISEA J135028.38-311211.3|WISE J135028.39-311211.2|Gaia DR2 6171969266797804544|Gaia EDR3 6171969266797804544,113.071309,co,-1,T,F,F,F,Vmag,0.2640000000000011,190.75069458926737,130.19430716951263,81.672352324645,0
2MASX J19100525-3517354,30816076,EmG|*|G|Rad,,,,,,,,,,,,,,,,,287.52190015117,-35.29324839567,0.4525,0.298,0.904,17.31,,15.93,18.566952,13.653,6dFGS gJ191005.3-351736|2MASX J19100525-3517354|NVSS J191005-351734|Gaia DR2 6743422396475472384|Gaia EDR3 6743422396475472384,106.069034,co,-5,F,F,F,F,Tmag,3.9748,108.8774494908872,149.86595765806516,73.66230712369111,0
,30914235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,30927975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
IRAS 08585-4325,31063696,*|IR,,,,,,,,,,,,,,,,,135.087871,-43.622178,,,,,,,,12.099,AKARI-IRC-V1 J0900210-433721|IRAS 08585-4325|2MASS J09002108-4337198|TIC 31063792,162.488349,co,-1,-,-,-,F,,,,,,0
,31869740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
Gaia EDR3 4667347012172142336,31961007,*|WD?,,,,,,,,,,,,,,,,,54.86637661581,-68.38662615849,2.1991,12.662,1.891,,,,19.926975,,Gaia DR2 4667347012172142336|Gaia EDR3 4667347012172142336,137.703308,co,-3,F,F,T,F,GAIAmag,7.693774999999999,13.324741345362126,70.70565143907906,13.775584114567174,0
2MASX J03551428-7022435,32092813,*|G,,,,,,,,,,,,,,,,,58.80976394293,-70.37872745647,,,,17.59,,16.26,19.916225,14.147,6dFGS gJ035514.3-702244|LEDA  274030|2MASX J03551428-7022435|Gaia DR2 4666180602135192704|Gaia EDR3 4666180602135671808,150.043725,co,-3,F,-,-,F,Tmag,3.972400000000002,,,,0
,32150999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
ATO J117.2158-08.9436,32254517,V*|*,SIN,,15.914455,,o,,15.944588,,,,,,,,,2018AJ....156..241H,117.21582,-8.94362,,,,,,,,,ATO J117.2158-08.9436|Gaia EDR3 3040965870686748800,143.165424,co,-1,-,-,-,F,,,,,,0
,32488117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
Gaia EDR3 2909093053090597376,32498861,*|WD?,,,,,,,,,,,,,,,,,84.18297498273,-25.9365605591,2.0493,11.966,11.501,,,,19.183165,,Gaia DR2 2909093053090597376|Gaia EDR3 2909093053090597376,162.392124,co,-5,F,F,F,F,GAIAmag,6.686364999999999,47.13404617397375,289.76481109318127,43.85664032963299,0
,32658723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
2MASS J06584859-0513252,32932888,RG*|*|IR,,,,,,,,,,,,,,,,,104.70245273491,-5.22366250542,0.3538,-0.038,2.397,,,,14.242558,11.645,2MASS J06584859-0513252|TIC 32932791|Gaia DR2 3101578098435048192|Gaia EDR3 3101578098435048192,149.178046,co,-5,F,F,F,F,GAIAmag,1.8862419999999973,99.92201432884096,114.75058768507463,97.57573265908826,0
TYC 7359-710-1,32959497,*|IR,,,,,,,,,,,,,,,,,252.97870770277,-30.98530625869,1.2263,-1.362,-7.313,12.02,11.14,,10.804381,9.006,2MASS J16515488-3059071|TIC 32959445|TYC 7359-710-1|Gaia DR2 6027951797863362944|Gaia EDR3 6027951797863362944|Gaia DR1 6027951793522716032,140.163501,co,-5,F,F,F,F,Vmag,7.759999999999998,97.60981764768852,89.00548748402616,81.82351781556125,0
,33492406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
2MASS J17481695-4507218,33786334,EB*|IR,EB,,,,J,,,,,2.03489,,,,,,2014MNRAS.441.2691Q,267.070634,-45.122749,,,,,,,,13.713,2MASS J17481695-4507218,36.993173,co,-1,-,-,-,F,,,,,,0
,33807061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 9157-388-1,33864821,*|IR,,,,,,,,,,,,,,,,,65.69082390886,-72.08993525318,2.994,13.071,-4.066,11.872,11.29,,11.155011,10.135,2MASS J04224578-7205236|RAVE J042245.8-720524|TIC 33864807|TYC 9157-388-1|Gaia DR2 4653600746005071616|Gaia EDR3 4653600746005071616|Gaia DR1 4653600741710371456,83.590074,co,-3,F,-,-,F,Vmag,3.130000000000001,,,,0
OGLE LMC-RRLYR-25894,33865093,RR*|RR*|*,RRab,,18.7525,,I,,19.2315,,,0.589839,,2456000.18,,,,2016AcA....66..131S,65.8078514044,-72.55863889774,,2.03,0.142,,19.632,,19.472187,,OGLE LMC-RRLYR-25894|OGLE LMC543.26.000258|Gaia EDR3 4653518042114993792,178.444064,co,-4,F,F,-,F,Vmag,3.1720000000000006,105.72862137763468,99.7894037456472,,0
UCAC4 365-012951,34082428,*|*|IR,,,,,,,,,,,,,,,,,94.3025985832704,-17.0725966561253,1.063,1.674,-8.984,14.35,13.558,13.35,13.354,12.116,GALAH 170106003601178|2MASS J06171261-1704213|UCAC4 365-012951|WISEA J061712.62-170421.4|WISE J061712.62-170421.4|Gaia DR2 2944364359615482112,73.019505,co,-5,F,F,F,F,Vmag,2.093,108.51392795202904,4.107761358117593,77.31947324850006,0
TYC 8181-753-1,34383246,*|IR,,,,,,,,,,,,,,,,,146.70684632017,-45.17000200828,1.8813,-5.677,-2.42,11.65,11.63,,11.28395,10.617,GSC 08181-00753|2MASS J09464964-4510119|TIC 34383152|TYC 8181-753-1|Gaia DR2 5412380553624169344|Gaia EDR3 5412380553624169344|Gaia DR1 5412380553624169344,143.11085,co,-1,T,F,F,F,Vmag,0.9159999999999986,16.100265872153773,448.0847428128412,102.67977285386006,0
Gaia EDR3 3789057531927540352,34945400,PM*|*|WD?,,,,,,,,,,,,,,,,,163.9815684016,-4.37690890616,6.3844,-71.007,-3.122,,,,18.971033,,Gaia DR2 3789057531927540352|Gaia EDR3 3789057531927540352,145.877139,co,-5,F,F,F,F,GAIAmag,4.883832999999999,418.9318366183596,149.97110895206328,424.9983553713572,0
,34986504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,35292537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
UCAC4 172-123906,35349987,*|IR|Y*?,,,,,,,,,,,,,,,,,224.79264774647,-55.62855815853,2.22,-8.767,-5.502,14.848,13.867,13.737,13.593399,11.824,2MASS J14591023-5537428|TIC 35349679|UCAC4 172-123906|WISE J145910.24-553743.0|Gaia DR2 5881578212920017536|Gaia EDR3 5881578212920017536,129.005664,co,-1,T,F,F,F,Vmag,0.6810000000000009,93.96880869008882,89.30660048238853,81.86911460843004,0
ATO J101.8328-13.1061,35410007,V*|*|IR,SIN,,12.40134,,o,,12.473,,,,,,,,,2018AJ....156..241H,101.8328467717354,-13.1060930566047,1.6158,-6.923,-17.977,13.187,12.652,12.551,12.482351,11.573,ATO J101.8328-13.1061|2MASS J06471988-1306218|UCAC4 385-018775|WISE J064719.87-130622.0|Gaia EDR3 2952361382565251968,35.769606,co,-5,F,F,F,F,Vmag,2.7200000000000006,125.54386327410118,83.98428451793383,89.50383910823557,0
HD  49662,35586307,**|*|IR|UV,,,,,,,,,,,,,,,,,102.24056931,-15.14472233,6.17,-2.72,-4.66,,,6.96,5.3386,5.576,** AC    4AB|ADS  5487 AB|AKARI-FIS-V1 J0648585-150849|AKARI-IRC-V1 J0648577-150841|BD-14  1599|CCDM J06490-1509AB|CEL   1392|GC  8922|GCRV  4437|GEN# +1.00049662|GSC 05950-02337|HD  49662|HIC  32677|HIP  32677|HR  2522|IDS 06444-1502 AB|IRAS 06467-1505|2MASS J06485773-1508410|PPM 217716|PSCz P06467-1505|ROT  1099|SAO 151962|SKY# 12019|TD1  8219|TIC 35586307|UBV    6756|UBV M  12470|UCAC4 375-018157|uvby98 100049662|WB89  893|WDS J06490-1509AB|WEB  6585|YZ 105  2283|Gaia DR2 2948822157713652096,,tic,-1,F,F,T,T,Tmag,1.4741999999999997,288.57142857142867,32.46376811594203,14.897579143389196,3
UCAC4 376-018301,35644532,*|IR,,,,,,,,,,,,,,,,,102.38985941496,-14.82874210882,0.3436,0.941,-1.029,14.21,12.12,11.54,10.846902,7.697,2MASS J06493356-1449436|TIC 35644550|UCAC4 376-018301|Gaia EDR3 2948859506749050240|Gaia DR2 2948859506749050240,161.2884,co,-1,T,F,F,F,Vmag,0.1490000000000009,131.81805886171824,86.72718759553136,78.12663127204206,0
SDSS J013511.92-005421.1,35703677,QSO|QSO|QSO|*|*,,,,,,,,,,,,,,,,,23.799688,-0.905891,,,,,,,,,SDSS J013511.92-005421.1|SDSS J013511.92-005421.2|2SLAQ J013511.92-005421.1,70.015095,co,-1,-,-,-,F,,,,,,0
UCAC4 226-044765,35913152,*|IR,,,,,,,,,,,,,,,,,149.34343245878,-44.96651933428,0.2359,-5.947,2.659,14.251,12.555,12.061,11.852477,9.434,2MASS J09572241-4457594|RAVE J095722.4-445759|UCAC4 226-044765|WISEA J095722.41-445759.4|WISE J095722.42-445759.4|Gaia DR2 5411837502262641664|Gaia EDR3 5411837502262641664,52.949606,co,-1,T,F,F,F,Vmag,0.1359999999999992,57.25523897666423,24.97003821009441,80.80600148084261,0
TYC 8186-2483-1,36077464,*|IR,,,,,,,,,,,,,,,,,149.57731457778,-47.51529018341,3.1831,0.427,1.18,12.27,11.44,,10.853035,9.28,2MASS J09581855-4730551|TIC 36077377|TYC 8186-2483-1|Gaia DR2 5408160838462780160|Gaia EDR3 5408160838465229440|Gaia DR1 5408160834158848896,158.606546,co,-5,F,F,F,F,Vmag,2.381,99.6983696419994,101.52935519533624,84.57067793816832,0
,36880374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
NGC  2250,37248140,OpC|Cl*,,,,,,,,,,,,,,,,,98.422,-5.08,,-0.24,-1.55,,8.9,,,,C 0630-050|NGC  2250|[KPS2012] MWSC 0905,153.683063,co,-4,F,F,-,F,Vmag,10.13,98.55251651035856,98.85191138237276,,0
,37531624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
Gaia EDR3 2899360352257723904,38023570,*,,,,,,,,,,,,,,,,,94.96094470653,-27.51783028445,1.4191,-2.956,-2.91,,,,20.424772,,Gaia DR2 2899360352257723904|Gaia EDR3 2899360352257723904,134.109359,co,-5,F,F,F,F,GAIAmag,3.994272000000002,41.60180173060967,14788.141975277484,35.68547473374122,0
SDSS J005349.11-011354.5,38314290,BD*|PM*|NIR|IR,,,,,,,,,,,,,,,,,13.45465021,-1.23166411,,144.7,15.0,,,,,17.489,SDSS J005349.11-011354.5|SDSS J005349.11-011354.4|ULAS J005349.14-011354.3|WISE J005349.18-011354.5,19.452893,co,-2,-,F,-,F,,,273.0929586761516,3166.899124688828,,0
,38467100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,38467360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,38518773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,38608972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
ASASSN -14ka,38634085,CV*|CV*,UG,,,,,,,,,,,,,,,2019MNRAS.486.2422P,65.16571,-62.75022,,,,,,,,,ASASSN -14ka,0.160121,co,-1,-,-,-,F,,,,,,0
UCAC4 148-004213,38679390,*|IR,,,,,,,,,,,,,,,,,65.45886920896,-60.41043340675,2.3393,-13.231,6.021,13.161,12.585,12.568,12.505628,11.571,2MASS J04215013-6024376|TIC 38679740|UCAC4 148-004213|WISEA J042150.10-602437.5|WISE J042150.10-602437.5|Gaia DR2 4678348210124898944|Gaia EDR3 4678348210124898944,103.669827,co,-3,F,F,T,F,Vmag,3.1789999999999985,192.8491228070176,77.50495966883236,23.502539233030625,0
,38680052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
Gaia EDR3 4703556983797017856,38833595,*,,,,,,,,,,,,,,,,,7.86948152756,-68.54739231272,0.9127,-0.391,-1.301,,,,20.41507,,Gaia DR2 4703556983797017856|Gaia EDR3 4703556983797017856,101.937628,co,-5,F,F,F,F,GAIAmag,8.15957,103.61759018532054,155.94976992216056,33.209416689230224,0
NSV  1672,38842861,RR*|RR*|RR*|RR*|RR*|V*|*,RRab,,14.3215,,I,,14.9045,,,0.513129,,2456000.2311,,,,2016AcA....66..131S,68.73195904158,-65.41822530097,0.1086,5.484,-1.523,14.0,15.16,,15.135008,,CRTS J043455.6-652506|NSV  1672|OGLE LMC-RRLYR-26498|OGLE LMC549.20.001245|SV* BV   923|Gaia EDR3 4662877806646705920|Gaia DR2 4662877806646705920|Gaia DR1 4662877802347897472,48.667875,co,-5,F,F,F,F,Vmag,1.1159999999999997,326.2058952127177,103.45910735497527,98.78979010770423,0
,38907808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,38936062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 8694-99-1,39039921,*|IR,,,,,,,,,,,,,,,,,226.91835183727,-54.12500561967,1.2347,-7.282,-5.709,11.11,10.95,,10.745423,9.984,GSC 08694-00099|2MASS J15074040-5407300|TIC 39040088|TYC 8694-99-1|Gaia DR2 5887756609212139392|Gaia EDR3 5887756609212139264|Gaia DR1 5887756604916435712,76.057705,co,-5,F,F,F,F,Vmag,5.3580000000000005,82.75898807903117,90.4864270359446,92.39412326362152,0
ATO J301.8479+41.8238,41536849,V*|*|IR,LPV:,,11.349224,,o,,11.667445,,,,,,,,,2018AJ....156..241H,301.84788389988,41.82377355235,0.4952,-3.334,-0.02,15.85,13.74,13.14,11.197213,6.794,AKARI-IRC-V1 J2007234+414926|ATO J301.8479+41.8238|IRAS 20056+4140|2MASS J20072350+4149255|TIC 41536969|UCAC4 660-085114|WISEA J200723.50+414925.7|WISE J200723.48+414925.6|[A70] 78-6-52|Gaia EDR3 2074808545057346176|Gaia DR2 2074808545057346176,100.332646,co,-4,F,F,-,F,Vmag,1.8900000000000008,106.27281279397933,99.96574755951362,,0
TYC 4789-1827-1,42464712,*|IR,,,,,,,,,,,,,,,,,96.49253216844,-2.49755868076,1.2553,0.82,4.378,12.17,11.31,,10.983892,9.391,2MASS J06255820-0229511|TIC 42464683|TYC 4789-1827-1|Gaia DR2 3117388457166139648|Gaia EDR3 3117388457166139648,114.389142,co,-5,F,F,F,F,Vmag,6.450000000000001,98.65369617863152,105.45708373843893,85.78641234010705,0
,42766175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 8698-59-1,43724169,*|IR,,,,,,,,,,,,,,,,,229.25916571177,-56.1505576186,0.7608,-4.707,-2.103,11.91,12.04,,12.061255,10.9,2MASS J15170220-5609019|TIC 43724224|TYC 8698-59-1|Gaia DR2 5886326621324971520|Gaia EDR3 5886326621324971520|Gaia DR1 5886326621324971520,157.731608,co,-1,T,F,F,F,Vmag,0.0810000000000013,90.6291434236774,38.31415489218909,73.88591219103648,0
CRTS J230008.2+341917,44147832,EB*|V*|*,SIN,,14.659505,,o,,14.752097,,,,,,,,,2018AJ....156..241H,345.03442973995,34.32134870571,0.5097,-0.37,-2.677,,14.71,,14.754297,,ATO J345.0344+34.3213|CRTS J230008.2+341917|Gaia DR2 1914398388483383424|Gaia EDR3 1914398388483383424,107.317506,co,-1,T,F,F,F,Vmag,0.7370000000000001,103.57135962626204,15.813746230753596,49.33852836227374,0
TYC 8694-387-1,44662107,*|IR,,,,,,,,,,,,,,,,,229.77562817334,-54.28975279234,0.6111,-4.123,-2.842,11.33,10.97,,11.015528,10.399,GSC 08694-00387|2MASS J15190615-5417230|TIC 44771614|TYC 8694-387-1|Gaia DR2 5887108275370918272|Gaia EDR3 5887108275370918272|Gaia DR1 5887108271014918912,134.786604,co,-5,F,F,F,F,Vmag,3.1849999999999987,125.47798252443984,109.5738588512717,97.43572528565376,0
,44890224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
* del Vel,45696212,**|**|V*|EB*|*|IR|Rad|UV|X,E,,,,,,,,,45.15005,,2447830.7,,,,2018ApJS..235...41K,131.1759441,-54.70881925,40.49,28.99,-103.35,2.0,1.95,,,1.777,* del Vel|** I   10AB|1C 32.25|CCDM J08448-5442AB|CD-54  2351|CEL   2852|CPC 19  3104|CPD-54  1788|CSI-54  1788 41|CSI-54  1788 44|2E  2046|2E 0843.3-5431|GC 12069|GCRV  5781|GEN# +1.00074956|GSC 08573-03571|HD  74956|HIC  42913|HIP  42913|HR  3485|IRAS 08433-5431|JP11  1716|2MASS J08444223-5442313|N30 2047|PLX 2098|PMSC 08419-5420|PPM 337198|1RXS J084443.0-544226|SAO 236232|SKY# 16780|TD1 13061|TIC 45696212|UBV    8508|UBV M  14708|V* del Vel|WDS J08447-5443AB|WEB  8293|AAVSO 0842-54,,tic,-1,F,-,-,T,Bmag,2.133,,,,2
TYC 8577-84-1,45887812,*|IR,,,,,,,,,,,,,,,,,131.31389520739,-57.92927290582,0.3612,-0.146,3.096,13.419,11.921,,11.346827,9.161,2MASS J08451533-5755454|RAVE J084515.3-575546|TIC 45887771|TYC 8577-84-1|Gaia DR2 5302916341364183424|Gaia EDR3 5302916341364183424|Gaia DR1 5302916337058730496,44.247174,co,-3,F,F,T,F,Vmag,1.0140000000000011,96.88118156222896,46.61802055620022,15.61615161058208,0
,45969899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 8577-1622-1,46028945,*|IR,,,,,,,,,,,,,,,,,131.79114227444,-57.06421797986,2.5438,4.12,-24.421,11.82,11.41,,11.126755,10.18,2MASS J08470987-5703511|TIC 46029019|TYC 8577-1622-1|Gaia DR2 5304521624039363584|Gaia EDR3 5304521624039363584,100.000678,co,-5,F,F,F,F,Vmag,5.314,112.49742164844632,178.0929722400765,70.67942857274586,0
Gaia EDR3 2984702619442240128,46272911,*|WD?,,,,,,,,,,,,,,,,,82.86031912741,-13.85220669978,6.3189,16.364,-46.171,,,,18.325628,,Gaia DR2 2984702619442240128|Gaia EDR3 2984702619442240128,146.453295,co,-5,F,F,F,F,GAIAmag,5.227827999999999,247.48853097313227,388.7987372178776,44.932223216128826,0
,46557988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
Gaia EDR3 5886984026201434624,47188653,*,,,,,,,,,,,,,,,,,231.0571648585658,-54.5347384512694,1.4398,-0.224,-3.158,,,,16.603975,,Gaia DR2 5886984026201434624|Gaia EDR3 5886984026201434624,166.611425,co,-5,F,F,F,F,GAIAmag,4.372074999999999,100.28391627005,113.839465703718,91.77853786109507,0
Gaia EDR3 5756912281670567424,47250213,PM*|*|WD?,,,,,,,,,,,,,,,,,134.80401335369,-7.24778720702,3.0075,-47.869,-24.26,,,,19.898457,,Gaia DR2 5756912281670567424|Gaia EDR3 5756912281670567424,151.24034,co,-5,F,F,F,F,GAIAmag,6.167657,88.63738463599749,42.92557033258911,65.6508296909317,0
2MASX J10500138-0355280,47352304,*|G,,,,,,,,,,,,,,,,,162.50582892578,-3.92456036826,,,,18.702,,17.101,20.784357,14.858,2dFGRS TGN162Z101|LCRS B104729.0-033934|LEDA  113714|2MASX J10500138-0355280|Gaia EDR3 3801332861992136320,36.295711,co,-3,F,-,-,F,Tmag,3.5527999999999995,,,,0
SN 2000bq,47428143,SN*,,,,,,,,,,,,,,,,,165.2635,-5.84339,,,,,,20.4,,,SN 2000bq,134.340853,co,-3,F,-,-,F,Tmag,6.753599999999999,,,,0
