subject_id,eb_score,num_votes_eb,num_votes_transit,num_users,num_comments,updated_at
28419772,0,1,1,2,2,2018-12-22 19:54:52.145000+00:00
28419783,0,1,1,1,1,2018-12-10 14:22:45.369000+00:00
28420010,0,1,1,1,3,2018-12-13 20:17:06.374000+00:00
28420131,1,1,0,2,2,2018-12-08 19:08:40.150000+00:00
28420244,0,1,1,3,4,2018-12-12 01:31:37.011000+00:00
28420247,1,1,0,3,3,2018-12-10 18:19:25.069000+00:00
28420249,2,3,1,4,4,2018-12-11 21:48:27.939000+00:00
28420252,1,1,0,3,3,2019-04-27 09:57:57.283000+00:00
28420254,1,3,2,6,6,2018-12-14 13:39:35.530000+00:00
28420255,3,3,0,4,4,2018-12-12 22:53:13.985000+00:00
28420269,1,1,0,2,2,2019-04-27 10:12:36.210000+00:00
28420272,1,1,0,3,3,2018-12-13 01:02:21.366000+00:00
28420274,1,1,0,3,3,2018-12-10 18:18:13.709000+00:00
28420275,2,2,0,2,2,2018-12-10 17:44:27.495000+00:00
28420300,1,1,0,3,3,2019-04-27 10:25:23.644000+00:00
28420310,2,2,0,2,2,2018-12-11 20:18:01.011000+00:00
28420311,1,1,0,1,1,2018-12-15 00:13:07.085000+00:00
28420691,2,2,0,4,4,2019-04-30 14:41:53.320000+00:00
28420692,-1,1,2,2,2,2018-12-07 20:05:11.464000+00:00
28420695,0,1,1,3,3,2018-12-09 16:35:16.135000+00:00
28420696,3,3,0,5,5,2018-12-10 18:59:21.775000+00:00
28421036,1,1,0,3,3,2018-12-10 13:45:43.624000+00:00
28421210,1,1,0,1,1,2018-12-18 11:59:28.699000+00:00
28421212,1,1,0,1,1,2018-12-10 12:10:29.608000+00:00
28421227,1,1,0,1,1,2018-12-22 20:26:47.734000+00:00
28421250,2,2,0,4,4,2019-05-03 15:54:17.311000+00:00
28421251,2,2,0,3,3,2018-12-11 21:13:53.268000+00:00
28421252,0,1,1,3,3,2018-12-09 05:56:49.978000+00:00
28421254,3,3,0,3,3,2018-12-14 14:42:55.521000+00:00
28421542,1,1,0,2,2,2019-05-04 08:58:55.857000+00:00
28421547,1,1,0,1,1,2018-12-09 02:24:53.142000+00:00
28421549,1,1,0,1,1,2018-12-08 22:50:33.440000+00:00
28421672,1,1,0,1,1,2018-12-11 19:39:09.603000+00:00
28421751,0,1,1,1,1,2018-12-13 22:22:12.914000+00:00
28421828,1,1,0,1,1,2018-12-08 18:29:57.891000+00:00
28422250,2,2,0,3,3,2018-12-10 14:49:27.483000+00:00
28422251,4,4,0,6,6,2018-12-14 12:44:22.047000+00:00
28422254,2,2,0,2,2,2018-12-10 23:03:32.988000+00:00
28422255,-1,1,2,3,4,2018-12-07 14:24:41.306000+00:00
28422311,3,3,0,4,4,2019-05-06 10:53:24.878000+00:00
28422312,1,1,0,1,1,2018-12-11 01:18:16.193000+00:00
28422313,2,2,0,3,3,2018-12-14 07:26:06.057000+00:00
28422315,2,2,0,3,3,2018-12-09 19:39:21.700000+00:00
28422604,1,1,0,1,1,2018-12-12 13:11:09.570000+00:00
28422692,1,1,0,3,3,2019-05-09 11:40:16.575000+00:00
28422693,1,1,0,1,1,2018-12-12 23:34:24.824000+00:00
28422695,1,1,0,1,1,2018-12-11 15:54:29.387000+00:00
28422857,1,3,2,6,6,2019-05-11 01:03:31.487000+00:00
28422907,1,1,0,1,1,2018-12-07 19:45:54.290000+00:00
28424154,1,1,0,2,2,2019-05-12 13:22:48.992000+00:00
28424156,-2,1,3,6,6,2018-12-13 00:35:39.698000+00:00
28424157,3,3,0,3,3,2018-12-14 15:12:39.904000+00:00
28424214,3,3,0,5,5,2019-05-12 14:11:19.630000+00:00
28424215,1,1,0,2,2,2018-12-08 04:09:10.848000+00:00
28424216,3,3,0,5,5,2018-12-13 00:40:48.606000+00:00
28424217,1,1,0,2,2,2018-12-10 14:21:43.796000+00:00
28424226,2,3,1,5,5,2019-05-12 14:16:30.226000+00:00
28424228,1,1,0,3,3,2018-12-10 09:49:58.088000+00:00
28424284,1,1,0,1,1,2018-12-10 17:24:32.625000+00:00
28424410,1,1,0,1,1,2018-12-09 08:39:57.247000+00:00
28424593,1,1,0,1,1,2018-12-09 09:54:51.036000+00:00
28424660,1,1,0,1,1,2018-12-06 20:07:02.284000+00:00
28424687,1,1,0,1,1,2018-12-06 21:13:18.718000+00:00
28424793,1,1,0,2,2,2018-12-12 23:59:40.717000+00:00
28424862,1,1,0,1,1,2018-12-11 09:18:23.620000+00:00
28424877,1,1,0,1,1,2018-12-14 03:38:51.019000+00:00
28425227,1,1,0,1,1,2018-12-11 10:09:57.167000+00:00
28425236,-1,2,3,16,18,2019-02-27 14:29:55.653000+00:00
28425281,1,1,0,1,1,2018-12-07 15:32:46.441000+00:00
28425330,1,1,0,2,2,2018-12-09 12:35:49.043000+00:00
28425447,4,4,0,7,7,2020-11-27 20:13:37.946000+00:00
28425449,2,2,0,2,2,2018-12-08 19:15:42.017000+00:00
28425450,1,1,0,1,1,2018-12-08 07:16:16.242000+00:00
28425451,2,2,0,2,2,2018-12-15 01:31:13.711000+00:00
28425485,1,2,1,4,4,2018-12-13 21:20:38.099000+00:00
28425510,1,1,0,2,2,2018-12-10 02:20:50.720000+00:00
28425555,1,1,0,1,1,2018-12-10 18:00:40.339000+00:00
28425559,1,1,0,1,1,2018-12-10 13:04:54.470000+00:00
28425560,-1,1,2,3,3,2018-12-14 14:30:37.612000+00:00
28425819,0,1,1,2,2,2019-06-16 10:34:38.896000+00:00
28425853,1,1,0,1,1,2018-12-13 20:50:38.753000+00:00
28425934,1,1,0,1,1,2018-12-06 23:37:10.670000+00:00
28425967,0,1,1,2,2,2019-06-19 11:40:39.222000+00:00
28426002,2,3,1,7,8,2022-02-19 14:01:25.436000+00:00
28426003,2,2,0,2,2,2018-12-08 16:18:45.564000+00:00
28426006,0,1,1,3,3,2018-12-13 02:39:20.268000+00:00
28426007,1,3,2,5,5,2018-12-13 08:47:15.021000+00:00
28426020,1,1,0,2,2,2019-06-19 12:12:36.476000+00:00
28426042,1,1,0,3,3,2018-12-10 23:54:00.046000+00:00
28426149,1,1,0,1,1,2018-12-10 14:53:55.406000+00:00
28426159,3,3,0,4,4,2019-06-20 12:19:49.881000+00:00
28426162,3,3,0,3,3,2018-12-13 16:46:48.575000+00:00
28426163,5,5,0,6,6,2019-07-02 03:28:32.218000+00:00
28426167,2,2,0,4,4,2018-12-09 20:08:49.235000+00:00
28426283,1,1,0,2,2,2018-12-14 21:53:27.826000+00:00
28426392,2,2,0,4,4,2019-06-24 20:39:16.266000+00:00
28426394,0,1,1,3,3,2018-12-14 19:18:18.694000+00:00
28426395,1,1,0,3,4,2018-12-12 21:44:23.292000+00:00
28426396,4,4,0,6,6,2018-12-14 20:14:49.745000+00:00
28426409,2,3,1,6,6,2019-06-24 20:42:44.500000+00:00
28426576,2,2,0,4,4,2019-06-27 10:08:51.134000+00:00
28426577,1,1,0,1,1,2018-12-08 19:09:53.452000+00:00
28426581,2,2,0,4,4,2019-06-27 10:12:27.575000+00:00
28426586,1,1,0,2,2,2018-12-08 12:19:00+00:00
28426590,1,1,0,2,2,2018-12-12 04:05:52.490000+00:00
28426592,1,1,0,2,2,2018-12-13 20:34:41.245000+00:00
28426608,1,1,0,1,1,2018-12-08 20:14:05.179000+00:00
28426630,1,1,0,2,2,2019-06-27 10:40:23.388000+00:00
28426713,2,2,0,5,5,2019-06-28 09:45:57.122000+00:00
28426715,1,1,0,3,3,2018-12-08 21:35:48.700000+00:00
28426717,3,3,0,3,3,2018-12-15 02:56:34.919000+00:00
28426722,2,2,0,2,2,2018-12-11 19:23:15.423000+00:00
28426896,1,1,0,1,1,2018-12-11 15:39:53.926000+00:00
28426981,0,1,1,4,4,2019-06-29 11:00:13.501000+00:00
28426990,2,2,0,5,5,2018-12-10 13:21:37.939000+00:00
28427016,1,1,0,4,4,2018-12-12 23:52:21.257000+00:00
28427021,1,1,0,1,1,2018-12-08 13:12:48.941000+00:00
28427051,1,1,0,1,1,2018-12-09 12:59:04.703000+00:00
28427246,1,1,0,1,1,2018-12-09 08:49:15.522000+00:00
28427304,1,1,0,4,4,2019-07-08 14:18:58.373000+00:00
28427309,-1,1,2,3,3,2018-12-08 13:48:01.127000+00:00
28427310,2,2,0,4,4,2018-12-11 22:27:57.939000+00:00
28427435,0,1,1,1,1,2019-01-04 13:48:46.686000+00:00
28427492,1,1,0,2,2,2019-07-09 13:11:13.260000+00:00
28427497,5,5,0,6,6,2018-12-14 20:39:52.121000+00:00
28427500,2,2,0,3,4,2019-01-05 17:15:09.191000+00:00
28427501,1,1,0,2,2,2018-12-08 12:19:23.694000+00:00
28427563,2,3,1,5,5,2019-07-13 15:13:24.751000+00:00
28427569,1,2,1,3,3,2018-12-14 17:33:40.210000+00:00
28427570,1,2,1,3,5,2019-01-12 11:43:11.617000+00:00
28427572,3,3,0,4,4,2018-12-14 02:37:00.526000+00:00
28427680,2,2,0,3,3,2019-07-15 12:52:04.727000+00:00
28427682,-1,2,3,5,5,2018-12-15 01:36:39.673000+00:00
28427692,1,1,0,2,2,2018-12-10 17:10:24.824000+00:00
28427693,1,2,1,3,3,2018-12-08 14:40:10.564000+00:00
28427899,3,5,2,12,16,2021-03-02 15:29:15.310000+00:00
28427900,1,1,0,8,8,2021-03-02 15:27:36.816000+00:00
28427901,0,1,1,6,7,2021-03-02 15:32:00.719000+00:00
28427902,1,1,0,2,2,2018-12-09 01:56:25.530000+00:00
28427988,1,1,0,2,2,2019-07-18 08:49:34.190000+00:00
28427997,1,1,0,2,2,2018-12-07 17:56:15.656000+00:00
28427998,3,3,0,4,4,2018-12-12 14:41:14.634000+00:00
28428050,1,2,1,6,8,2019-07-19 07:45:24.124000+00:00
28428065,-2,1,3,3,3,2018-12-09 12:47:57.531000+00:00
28428085,1,1,0,1,1,2018-12-08 00:15:27.202000+00:00
28428105,1,1,0,1,1,2018-12-13 16:47:29.602000+00:00
28428148,1,1,0,2,2,2019-07-19 10:37:49.983000+00:00
28428153,2,2,0,3,3,2018-12-12 19:26:31.041000+00:00
28428154,4,4,0,6,8,2018-12-14 17:03:18.595000+00:00
28428160,1,1,0,3,3,2018-12-10 18:37:35.048000+00:00
28428207,1,1,0,1,1,2018-12-07 21:48:17.525000+00:00
28428269,1,1,0,2,2,2018-12-13 02:34:26.094000+00:00
28428410,1,1,0,1,1,2018-12-09 10:14:57.767000+00:00
28428433,-4,1,5,6,6,2018-12-12 02:20:50.778000+00:00
28428738,2,2,0,3,3,2019-07-25 10:10:20.290000+00:00
28428744,2,2,0,2,2,2018-12-08 11:01:04.513000+00:00
28428895,0,2,2,5,5,2019-07-27 01:56:35.762000+00:00
28428897,-1,1,2,6,8,2018-12-13 04:05:40.383000+00:00
28428901,1,1,0,2,2,2018-12-08 16:37:30.885000+00:00
28428933,1,1,0,1,1,2018-12-08 02:07:31.754000+00:00
28428936,1,1,0,2,2,2018-12-10 05:47:12.523000+00:00
28428937,1,1,0,2,2,2018-12-09 18:23:14.663000+00:00
28429028,1,1,0,1,1,2018-12-09 13:10:47.134000+00:00
28429424,1,1,0,1,1,2018-12-06 23:39:42.174000+00:00
28429676,1,1,0,1,1,2018-12-12 17:18:57.960000+00:00
28429710,-1,1,2,3,3,2018-12-07 16:44:37.823000+00:00
28429743,5,5,0,6,6,2019-08-03 10:41:43.522000+00:00
28429746,3,3,0,3,3,2018-12-14 19:26:53.881000+00:00
28429752,1,1,0,2,2,2018-12-13 10:04:43.165000+00:00
28429753,3,3,0,5,5,2018-12-14 09:38:30.288000+00:00
28429974,1,1,0,2,2,2019-08-04 20:47:01.103000+00:00
28429977,1,1,0,1,1,2018-12-11 13:34:57.271000+00:00
28429997,1,1,0,4,5,2019-04-11 21:28:28.833000+00:00
28430001,1,1,0,2,2,2018-12-10 10:46:16.064000+00:00
28430008,2,2,0,4,4,2018-12-10 14:25:06.283000+00:00
28430009,2,2,0,4,4,2018-12-12 19:24:30.591000+00:00
28430093,-1,3,4,6,7,2018-12-18 08:20:17.443000+00:00
28430094,0,3,3,8,9,2019-08-05 10:20:23.076000+00:00
28430105,-1,1,2,2,2,2018-12-09 09:57:47.263000+00:00
28430264,1,1,0,1,1,2018-12-07 23:43:34.805000+00:00
28430554,2,2,0,3,3,2019-08-07 18:15:12.078000+00:00
28430555,2,2,0,5,5,2018-12-13 01:27:10.538000+00:00
28430558,2,2,0,3,3,2018-12-10 14:19:43.830000+00:00
28430563,2,2,0,2,2,2018-12-08 00:01:39.358000+00:00
28430598,1,1,0,2,2,2019-08-07 18:43:46.621000+00:00
28430602,3,3,0,3,3,2018-12-09 23:31:54.613000+00:00
28430612,2,2,0,5,5,2018-12-11 19:00:58.893000+00:00
28430614,1,1,0,3,3,2018-12-10 16:08:54.191000+00:00
28430663,1,1,0,1,1,2018-12-13 12:03:23.434000+00:00
28430686,1,1,0,1,1,2018-12-06 22:13:14.058000+00:00
28430765,1,1,0,1,1,2018-12-10 14:45:23.294000+00:00
28430935,0,1,1,2,2,2019-08-10 01:06:03.966000+00:00
28431109,1,1,0,1,1,2018-12-07 20:29:06.641000+00:00
28431354,2,3,1,6,6,2019-08-17 09:46:29.659000+00:00
28431356,3,3,0,3,3,2018-12-13 01:35:32.452000+00:00
28431363,3,3,0,3,3,2018-12-13 10:31:26.463000+00:00
28431365,4,4,0,7,7,2018-12-14 16:36:10.864000+00:00
28431432,-2,1,3,3,3,2018-12-12 19:02:40.264000+00:00
28431537,0,1,1,1,1,2018-12-10 19:25:03.793000+00:00
28431545,0,1,1,2,2,2018-12-15 09:06:26.329000+00:00
28431611,1,1,0,1,1,2018-12-07 18:36:00.721000+00:00
28431643,0,1,1,1,1,2018-12-11 21:26:48.294000+00:00
28431757,1,1,0,2,2,2019-08-21 10:05:09.464000+00:00
28432331,0,1,1,3,3,2018-12-11 12:24:15.984000+00:00
28432334,1,4,3,6,6,2018-12-13 15:30:04.207000+00:00
28432370,1,2,1,4,4,2019-08-29 11:16:32.286000+00:00
28432372,1,2,1,3,3,2018-12-29 12:38:45.799000+00:00
28432374,1,2,1,5,5,2018-12-14 15:22:23.097000+00:00
28432379,2,2,0,3,3,2019-08-29 11:27:27.937000+00:00
28432381,2,2,0,4,5,2018-12-10 06:04:07.207000+00:00
28432385,0,1,1,2,2,2018-12-10 01:32:39.346000+00:00
28432437,1,1,0,1,1,2018-12-09 22:32:05.551000+00:00
28432500,2,2,0,3,3,2019-08-31 20:17:16.618000+00:00
28432502,3,4,1,6,6,2018-12-14 21:54:44.663000+00:00
28432507,3,3,0,3,3,2018-12-08 16:11:51.226000+00:00
28432509,2,2,0,2,2,2018-12-09 18:33:17.920000+00:00
28432715,-2,1,3,3,3,2018-12-11 10:25:09.070000+00:00
28432730,1,1,0,1,1,2018-12-10 14:50:11.953000+00:00
28432816,-1,1,2,2,2,2018-12-10 17:19:01.680000+00:00
28433081,3,3,0,4,4,2019-09-08 00:03:52.634000+00:00
28433084,2,2,0,3,3,2018-12-11 13:16:00.340000+00:00
28433086,1,1,0,1,1,2018-12-09 13:07:28.922000+00:00
28433087,1,1,0,2,2,2018-12-14 14:58:06.265000+00:00
28433215,2,2,0,3,3,2018-12-08 17:29:16.934000+00:00
28433216,4,4,0,5,5,2018-12-13 08:24:18.364000+00:00
28433217,1,1,0,3,3,2018-12-14 23:28:45.929000+00:00
28433221,3,3,0,3,3,2018-12-14 12:24:55.692000+00:00
28433318,2,2,0,5,5,2018-12-11 14:26:57.279000+00:00
28433319,3,3,0,4,4,2018-12-13 04:06:57.736000+00:00
28433321,1,1,0,1,1,2018-12-09 18:08:44.370000+00:00
28433323,3,3,0,3,3,2018-12-13 08:53:19.396000+00:00
28433357,-5,1,6,10,10,2020-08-08 06:28:41.543000+00:00
28433361,0,1,1,2,3,2018-12-08 14:54:18.906000+00:00
28433417,1,1,0,5,5,2019-09-15 20:27:45.107000+00:00
28433420,-1,2,3,5,5,2018-12-13 04:49:55.820000+00:00
28433422,0,2,2,4,8,2018-12-24 09:57:36.721000+00:00
28433424,-1,1,2,2,2,2018-12-08 04:14:14.174000+00:00
28433456,1,1,0,1,1,2018-12-12 03:45:43.423000+00:00
28433511,2,2,0,5,5,2018-12-08 15:08:50.531000+00:00
28433517,0,1,1,2,3,2018-12-11 10:36:14.718000+00:00
28433965,2,3,1,5,5,2019-09-19 20:36:05.999000+00:00
28433967,3,3,0,3,3,2018-12-11 21:24:56.309000+00:00
28433973,1,1,0,1,1,2018-12-12 08:54:48.728000+00:00
28433974,-2,1,3,5,5,2018-12-14 14:32:42.230000+00:00
28434213,2,2,0,3,3,2019-09-21 16:05:26.845000+00:00
28434397,1,1,0,1,1,2018-12-14 02:41:56.501000+00:00
28434422,1,1,0,2,2,2018-12-09 09:17:45.459000+00:00
28434456,2,2,0,4,4,2019-09-25 23:57:11.970000+00:00
28434460,0,1,1,3,3,2018-12-08 19:07:06.430000+00:00
28434465,2,2,0,3,3,2018-12-08 19:05:24.402000+00:00
28434626,2,2,0,3,3,2019-09-29 01:18:35.158000+00:00
28434628,2,2,0,3,3,2018-12-09 04:34:50.504000+00:00
28434629,1,1,0,2,2,2018-12-14 13:58:45.001000+00:00
28434630,1,1,0,3,3,2018-12-11 21:16:56.581000+00:00
28434678,1,1,0,1,1,2018-12-09 20:15:04.664000+00:00
28434723,1,1,0,1,1,2018-12-13 17:47:55.972000+00:00
28434814,2,2,0,4,4,2018-12-12 13:35:22.850000+00:00
28434819,-1,1,2,3,3,2018-12-13 16:51:22.973000+00:00
28434870,1,1,0,1,1,2018-12-09 16:56:21.726000+00:00
28434953,1,1,0,1,1,2018-12-10 06:02:35.617000+00:00
28435010,1,1,0,2,2,2019-10-04 16:24:14.573000+00:00
28435016,1,1,0,2,2,2018-12-08 13:04:13.663000+00:00
28435064,1,1,0,4,4,2019-10-05 11:38:29.435000+00:00
28435297,1,1,0,2,2,2018-12-08 19:20:56.393000+00:00
28435299,1,1,0,2,2,2018-12-10 12:24:53.806000+00:00
28435301,2,2,0,4,5,2018-12-14 17:31:44.893000+00:00
28435449,1,1,0,6,13,2019-10-10 09:22:07.498000+00:00
28435451,-2,2,4,7,7,2018-12-13 12:24:27.352000+00:00
28435452,1,2,1,4,6,2018-12-10 17:04:33.010000+00:00
28435500,4,4,0,5,5,2019-10-10 15:44:41.348000+00:00
28435501,2,2,0,4,4,2018-12-15 02:57:05.521000+00:00
28435504,2,2,0,3,3,2018-12-14 14:12:14.864000+00:00
28435508,1,1,0,3,3,2018-12-13 14:16:09.859000+00:00
28435589,1,1,0,1,1,2018-12-06 20:43:29.735000+00:00
28435678,1,1,0,2,2,2019-10-11 11:57:47.987000+00:00
28435685,0,1,1,4,4,2019-02-01 21:48:33.597000+00:00
28435687,1,2,1,5,6,2018-12-09 13:51:32.079000+00:00
28435692,0,1,1,4,4,2018-12-11 14:52:42.442000+00:00
28435706,1,1,0,1,1,2018-12-07 14:43:47.903000+00:00
28435797,2,2,0,4,4,2018-12-14 16:37:37.034000+00:00
28435799,2,2,0,3,3,2018-12-13 21:52:16.895000+00:00
28435803,1,1,0,1,1,2018-12-10 20:39:22.259000+00:00
28435857,0,1,1,5,5,2022-02-03 14:51:08.032000+00:00
28435915,1,1,0,1,1,2018-12-08 00:04:22.843000+00:00
28436022,3,3,0,3,3,2018-12-10 09:21:40.696000+00:00
28436024,2,2,0,2,2,2018-12-15 17:56:57.726000+00:00
28436027,1,1,0,4,4,2018-12-12 19:23:09.027000+00:00
28436042,0,1,1,2,2,2018-12-09 09:01:38.925000+00:00
28436183,1,1,0,1,1,2018-12-10 17:25:55.186000+00:00
28436339,1,1,0,1,1,2018-12-08 08:35:43.503000+00:00
28436344,1,1,0,1,1,2018-12-06 23:06:26.181000+00:00
28436383,1,1,0,2,2,2019-10-15 19:26:40.766000+00:00
28436390,1,1,0,1,1,2018-12-09 08:48:35.417000+00:00
28436437,1,1,0,1,1,2018-12-11 16:18:35.416000+00:00
28436681,2,2,0,3,3,2019-10-19 17:52:39.252000+00:00
28436682,2,2,0,4,4,2018-12-15 04:46:20.087000+00:00
28436689,1,1,0,3,3,2018-12-09 03:27:07.158000+00:00
28436690,2,2,0,3,3,2018-12-10 14:37:33.383000+00:00
28436743,-4,1,5,6,9,2019-09-27 03:19:15.083000+00:00
28436756,0,1,1,4,4,2018-12-12 03:21:08.112000+00:00
28436792,1,1,0,4,4,2019-10-20 12:37:16.683000+00:00
28436793,3,3,0,3,3,2018-12-12 04:48:20.993000+00:00
28436794,2,2,0,3,3,2018-12-13 18:19:54.088000+00:00
28436798,1,1,0,2,2,2018-12-08 22:29:15.805000+00:00
28436850,1,1,0,1,2,2019-02-26 14:50:47.960000+00:00
28436918,1,1,0,2,2,2019-10-22 17:01:48.233000+00:00
28436919,0,1,1,3,3,2018-12-29 15:29:13.971000+00:00
28436923,-3,1,4,5,5,2018-12-13 12:42:15.390000+00:00
28436972,2,2,0,3,3,2019-10-23 11:40:06.421000+00:00
28437233,1,1,0,1,1,2018-12-09 00:12:05.535000+00:00
28437234,2,2,0,2,2,2018-12-08 16:40:21.048000+00:00
28437241,2,2,0,4,4,2018-12-09 16:25:30.412000+00:00
28437243,1,1,0,2,2,2018-12-07 23:17:26.347000+00:00
28437245,1,1,0,3,3,2022-05-10 20:48:59.589000+00:00
28437253,1,1,0,1,1,2018-12-09 11:41:28.756000+00:00
28437277,1,1,0,1,1,2018-12-10 03:57:31.928000+00:00
28437300,1,1,0,1,1,2018-12-06 23:34:59.558000+00:00
28437326,1,1,0,2,2,2018-12-07 19:03:11.947000+00:00
28437363,0,1,1,2,3,2019-01-01 19:48:57.127000+00:00
28437580,1,1,0,4,4,2019-10-27 17:35:29.860000+00:00
28437827,4,4,0,5,5,2019-11-01 20:07:53.545000+00:00
28437828,1,1,0,4,4,2022-05-09 21:01:11.334000+00:00
28437830,2,2,0,4,4,2018-12-10 13:56:55.638000+00:00
28437831,2,2,0,3,3,2018-12-10 12:37:13.155000+00:00
28437915,1,1,0,3,3,2019-11-02 12:01:41.949000+00:00
28437916,1,1,0,2,2,2018-12-07 23:56:47.101000+00:00
28438026,1,1,0,1,1,2018-12-14 02:28:21.845000+00:00
28443597,1,1,0,2,2,2019-11-05 01:25:23.217000+00:00
28443598,3,3,0,3,3,2018-12-14 21:32:11.767000+00:00
28443600,3,3,0,4,4,2018-12-14 21:42:49.567000+00:00
28443605,2,2,0,3,3,2019-11-05 02:18:13.989000+00:00
28443606,1,1,0,1,1,2018-12-07 23:52:40.099000+00:00
28443647,1,1,0,3,3,2018-12-14 16:00:40.777000+00:00
28443947,4,4,0,13,13,2020-03-01 11:22:09.829000+00:00
28443949,1,1,0,1,1,2018-12-07 21:46:46.200000+00:00
28444055,1,1,0,4,4,2019-11-07 19:25:29.403000+00:00
28444056,4,4,0,5,5,2018-12-13 15:42:54.158000+00:00
28444057,1,1,0,3,3,2018-12-11 14:16:44.479000+00:00
28444060,2,2,0,4,4,2018-12-13 12:52:03.452000+00:00
28444120,-1,1,2,5,8,2019-11-08 03:09:29.497000+00:00
28444123,-2,1,3,5,5,2018-12-29 12:27:23.014000+00:00
28444125,5,5,0,8,8,2019-11-08 03:13:52.943000+00:00
28444127,2,2,0,2,2,2018-12-09 00:35:14.850000+00:00
28444130,3,3,0,3,3,2018-12-12 22:10:09.806000+00:00
28444131,1,1,0,2,2,2018-12-12 21:33:33.531000+00:00
28444178,1,1,0,1,1,2018-12-09 10:52:17.242000+00:00
28444371,-1,1,2,4,4,2019-11-10 10:46:28.975000+00:00
28444375,-3,1,4,6,6,2018-12-14 23:43:08.048000+00:00
28444378,0,1,1,3,3,2018-12-13 08:46:27.663000+00:00
28444411,2,2,0,6,6,2020-02-29 20:48:14.889000+00:00
28444455,1,1,0,1,1,2018-12-07 20:27:41.777000+00:00
28444481,1,1,0,2,2,2019-11-11 14:49:53.804000+00:00
28444484,1,1,0,1,1,2018-12-13 21:42:38.850000+00:00
28444494,1,1,0,1,1,2018-12-11 15:38:16.935000+00:00
28444684,2,3,1,6,6,2019-11-14 13:32:16.110000+00:00
28444686,0,1,1,2,2,2018-12-08 19:11:01.299000+00:00
28444905,0,1,1,4,4,2018-12-10 19:30:14.807000+00:00
28445051,-2,1,3,8,8,2019-11-18 03:26:10.584000+00:00
28445056,-5,1,6,8,8,2019-01-27 12:34:07.675000+00:00
28445057,1,1,0,2,2,2019-11-18 14:18:08.674000+00:00
28445058,-2,2,4,4,5,2019-03-26 09:12:38.456000+00:00
28445104,1,1,0,1,1,2018-12-11 09:13:48.067000+00:00
28445115,1,1,0,2,2,2018-12-09 19:24:35.589000+00:00
28445335,1,1,0,1,1,2018-12-09 08:47:10.464000+00:00
28445342,1,1,0,2,2,2019-11-21 14:42:05.583000+00:00
28445343,-1,1,2,3,3,2018-12-13 07:41:38.233000+00:00
28445354,3,3,0,7,7,2019-11-21 14:46:37.117000+00:00
28445357,3,3,0,4,4,2018-12-14 16:56:33.693000+00:00
28445359,1,1,0,3,3,2018-12-10 20:49:26.478000+00:00
28445365,1,1,0,2,2,2018-12-10 17:14:22.718000+00:00
28445426,1,1,0,2,2,2018-12-12 13:39:35.542000+00:00
28445428,1,1,0,1,1,2018-12-10 14:08:38.102000+00:00
28445430,1,1,0,1,1,2018-12-07 18:18:52.733000+00:00
28445435,2,2,0,2,2,2018-12-13 21:46:42.119000+00:00
28445444,1,1,0,1,1,2018-12-07 19:09:09.816000+00:00
28445448,-2,1,3,5,5,2019-11-22 13:31:43.335000+00:00
28445456,1,2,1,7,7,2019-11-22 13:37:43.736000+00:00
28445506,1,1,0,1,1,2018-12-09 09:48:22.987000+00:00
28445529,0,1,1,1,1,2018-12-14 22:14:26.251000+00:00
28445555,1,1,0,1,1,2018-12-09 13:07:17.104000+00:00
28445676,1,1,0,2,2,2018-12-14 18:56:43.786000+00:00
28445793,0,1,1,1,1,2018-12-10 15:03:57.103000+00:00
28445845,-1,1,2,5,5,2019-11-29 15:02:24.457000+00:00
28445846,0,3,3,4,4,2018-12-10 02:11:50.389000+00:00
28445847,-3,1,4,6,7,2018-12-12 23:41:06.298000+00:00
28445921,2,3,1,9,9,2019-11-29 18:02:38.723000+00:00
28445924,-3,1,4,5,5,2018-12-14 12:27:48.982000+00:00
28445926,2,2,0,3,5,2018-12-11 15:33:24.255000+00:00
28445930,2,2,0,2,2,2018-12-12 11:09:20.977000+00:00
28446007,1,1,0,2,2,2018-12-11 19:38:14.799000+00:00
28446009,1,1,0,1,1,2018-12-13 21:11:41.184000+00:00
28446080,1,1,0,1,1,2018-12-12 16:07:29.028000+00:00
28446147,1,1,0,3,3,2019-12-01 10:27:02.968000+00:00
28446152,2,2,0,3,3,2018-12-09 22:52:38.353000+00:00
28446157,1,1,0,7,7,2018-12-14 14:15:22.920000+00:00
28446159,2,2,0,2,2,2018-12-10 23:27:29.598000+00:00
28446320,1,1,0,1,1,2018-12-09 12:51:45.901000+00:00
28446392,1,1,0,1,1,2018-12-08 13:42:41.378000+00:00
28446492,1,1,0,1,1,2018-12-10 15:29:39.115000+00:00
28446493,1,1,0,2,2,2018-12-09 19:46:31.997000+00:00
28446835,1,1,0,2,2,2018-12-09 23:39:19.679000+00:00
28447128,2,2,0,3,3,2019-12-09 20:47:33.250000+00:00
28447129,2,2,0,4,4,2018-12-14 18:20:11.002000+00:00
28447138,1,1,0,2,2,2018-12-07 17:21:27.983000+00:00
28447141,1,1,0,1,1,2018-12-14 20:59:13.328000+00:00
28447178,3,3,0,6,6,2019-12-11 11:07:09.336000+00:00
28447179,3,4,1,5,5,2018-12-14 04:32:20.901000+00:00
28447181,3,3,0,5,5,2018-12-14 07:26:58.174000+00:00
28447189,6,7,1,8,8,2018-12-20 15:29:07.135000+00:00
